171552	E/ESCWA/SD/1992/WG.1/9	
171553	E/ESCWA/POP/1993/9	http://digitallibrary.un.org/record/171553/files/E_ESCWA_POP_1993_9-AR.pdf; http://digitallibrary.un.org/record/171553/files/E_ESCWA_POP_1993_9-EN.pdf
171637	E/ESCWA/ID/1992/5	http://digitallibrary.un.org/record/171637/files/E_ESCWA_ID_1992_5-EN.pdf
171638	E/ESCWA/ID/1992/16	http://digitallibrary.un.org/record/171638/files/E_ESCWA_ID_1992_16-EN.pdf
171639	E/ESCWA/SD/1992/12	http://digitallibrary.un.org/record/171639/files/E_ESCWA_SD_1992_12-AR.pdf; http://digitallibrary.un.org/record/171639/files/E_ESCWA_SD_1992_12-EN.pdf
171640	E/ESCWA/ENR/1992/21	http://digitallibrary.un.org/record/171640/files/E_ESCWA_ENR_1992_21-AR.pdf; http://digitallibrary.un.org/record/171640/files/E_ESCWA_ENR_1992_21-EN.pdf
171918	E/ESCWA/RES/178(XVI)	
171919	E/ESCWA/RES/179(XVI)	
171920	E/ESCWA/RES/180(XVI)	
171921	E/ESCWA/RES/181(XVI)	
171922	E/ESCWA/RES/182(XVI)	
171923	E/ESCWA/RES/183(XVI)	
171924	E/ESCWA/RES/184(XVI)	
171925	E/ESCWA/RES/185(XVI)	
171926	E/ESCWA/RES/186(XVI)	
171927	E/ESCWA/RES/187(XVI)	
171928	E/ESCWA/RES/188(XVI)	
171929	E/ESCWA/RES/189(XVI)	
171930	E/ESCWA/RES/190(XVI)	
171931	E/ESCWA/RES/191(XVI)	
171932	E/ESCWA/RES/192(XVI)	
171933	E/ESCWA/RES/193(XVI)	
171934	E/ESCWA/RES/194(XVI)	
171935	E/ESCWA/RES/195(XVI)	
171990	E/ESCWA/ENR/1992/WG.1/6	
171991	E/ESCWA/ENR/1992/WG.1/7	
171992	E/ESCWA/PPTCO/1992/WG.2/INF.1	
172032	E/ESCWA/ENR/1992/WG.1/2	
172033	E/ESCWA/ENR/1992/WG.1/INF.3	
172254	E/ESCWA/PPTCO/1992/WG.2/2/Suppl.1	
172255	E/ESCWA/PPTCO/1992/WG.2/2/Suppl.1/Corr.1	
172758	E/ESCWA/ID/1992/13	http://digitallibrary.un.org/record/172758/files/E_ESCWA_ID_1992_13-EN.pdf
172759	E/ESCWA/TCD/1993/14	http://digitallibrary.un.org/record/172759/files/E_ESCWA_TCD_1993_14-EN.pdf
172760	E/ESCWA/POP/1992/1	http://digitallibrary.un.org/record/172760/files/E_ESCWA_POP_1992_1-EN.pdf
172762	E/ESCWA/PPTCO/1992/IG.1/3/Rev.1	
172767	E/ESCWA/POP/1993/MAPC/3	http://digitallibrary.un.org/record/172767/files/E_ESCWA_POP_1993_MAPC_3-FR.pdf
172768	E/ESCWA/POP/1993/MAPC/4/Rev.1	http://digitallibrary.un.org/record/172768/files/E_ESCWA_POP_1993_MAPC_4_Rev.1-AR.pdf; http://digitallibrary.un.org/record/172768/files/E_ESCWA_POP_1993_MAPC_4_Rev.1-EN.pdf
172769	E/ESCWA/POP/1993/MAPC/5/Rev.2	http://digitallibrary.un.org/record/172769/files/E_ESCWA_POP_1993_MAPC_5_Rev.2-AR.pdf
172770	E/ESCWA/POP/1993/MAPC/6/Rev.1	http://digitallibrary.un.org/record/172770/files/E_ESCWA_POP_1993_MAPC_6_Rev.1-AR.pdf; http://digitallibrary.un.org/record/172770/files/E_ESCWA_POP_1993_MAPC_6_Rev.1-EN.pdf
173191	E/ESCWA/POP/1993/SAPC/3	http://digitallibrary.un.org/record/173191/files/E_ESCWA_POP_1993_SAPC_3-EN.pdf; http://digitallibrary.un.org/record/173191/files/E_ESCWA_POP_1993_SAPC_3-FR.pdf
